,date,Energy_Consumption,LaRP,LeRP,LaPF,LePF,Duty,Emissions_Air_Quality_Metric,Date
10,10/4/2018 2:45,2.74,5.47,0,44.79,100,Low,96,10/4/2018
11,10/4/2018 3:00,2.71,5.52,0,44.52,100,Low,105,10/4/2018
12,10/4/2018 3:14,2.85,5.54,0,45.26,100,Low,98,10/4/2018
13,10/4/2018 3:30,2.74,5.46,0,45.16,100,Low,95,10/4/2018
14,10/4/2018 3:45,2.84,5.48,0,45.18,100,Low,100,10/4/2018
15,10/4/2018 3:59,3.39,6.7,0,45.04,100,Low,100,10/4/2018
16,10/4/2018 4:15,2.91,5.91,0,44.36,100,Low,102,10/4/2018
17,10/4/2018 4:30,2.78,5.64,0,44.71,100,Low,91,10/4/2018
18,10/4/2018 4:44,2.78,5.62,0,44.2,100,Low,101,10/4/2018
19,10/4/2018 5:00,3.3,7.33,0,41.5,100,Low,100,10/4/2018
20,10/4/2018 5:15,3.06,6.44,0,42.46,100,Low,101,10/4/2018
21,10/4/2018 5:29,2.76,5.43,0,44.98,100,Low,102,10/4/2018
22,10/4/2018 5:45,2.75,5.32,0,45.18,100,Low,99,10/4/2018
23,10/4/2018 6:00,2.84,5.6,0,44.45,100,Low,95,10/4/2018
24,10/4/2018 6:30,2.76,5.48,0,44.27,100,Low,109,10/4/2018
25,10/4/2018 6:45,2.77,5.6,0,44.21,100,Low,105,10/4/2018
26,10/4/2018 6:59,3,6.53,0,41.66,100,Low,96,10/4/2018
27,10/4/2018 7:15,3.35,7.14,0,42.1,100,Low,108,10/4/2018
28,10/4/2018 7:30,3.08,5.57,0,47.62,100,Low,92,10/4/2018
29,10/4/2018 7:44,3.21,5.09,0,53.78,100,Low,97,10/4/2018
30,10/4/2018 8:00,3.32,5,0,55.22,100,Low,106,10/4/2018
31,10/4/2018 8:15,33.8,34.59,0,69.82,100,Low,232,10/4/2018
32,10/4/2018 8:29,43.92,50.14,0,65.91,100,Low,232,10/4/2018
33,10/4/2018 9:00,64.78,44.31,0,82.54,100,Low,298,10/4/2018
34,10/4/2018 9:14,68.92,46.58,0,82.88,100,Average,298,10/4/2018
35,10/4/2018 9:30,70.32,46.53,0,83.38,100,Average,298,10/4/2018
36,10/4/2018 9:45,62.73,40.26,0,84.18,100,Average,298,10/4/2018
37,10/4/2018 9:59,64.05,39.65,0,85.04,100,Average,298,10/4/2018
38,10/4/2018 10:15,59.7,31.49,0,88.47,100,Major,298,10/4/2018
39,10/4/2018 10:30,52.62,26.09,0,89.59,100,Major,232,10/4/2018
41,10/4/2018 11:00,56.04,33.08,0,86.09,100,Major,298,10/4/2018
42,10/4/2018 11:15,62.34,39.42,0,84.54,100,Major,298,10/4/2018
43,10/4/2018 11:29,70.53,49.29,0,81.96,100,Major,298,10/4/2018
44,10/4/2018 11:45,66.19,46.07,0,82.06,100,Major,298,10/4/2018
45,10/4/2018 12:00,60.82,48.01,0,78.45,100,Major,298,10/4/2018
46,10/4/2018 12:14,12.31,1.28,12.88,99.43,68.98,Average,166,10/4/2018
47,10/4/2018 12:30,4.08,0,17.75,100,22.71,Average,108,10/4/2018
48,10/4/2018 12:45,4.44,0,17.05,100,25.17,Average,93,10/4/2018
49,10/4/2018 12:59,5.08,0,17.18,100,28.16,Average,103,10/4/2018
50,10/4/2018 13:15,44.14,24.67,1.73,87.33,99.91,Major,232,10/4/2018
51,10/4/2018 13:30,68.33,46.13,0,82.86,100,Major,298,10/4/2018
52,10/4/2018 13:44,61.08,38.13,0,84.83,100,Major,298,10/4/2018
53,10/4/2018 14:00,58.67,37.94,0,83.98,100,Major,298,10/4/2018
54,10/4/2018 14:15,71.41,49.77,0,82.05,100,Major,298,10/4/2018
55,10/4/2018 14:29,67.02,47.22,0,81.77,100,Major,298,10/4/2018
56,10/4/2018 15:00,55.62,35.09,0,84.57,100,Major,298,10/4/2018
57,10/4/2018 15:30,49.43,25.09,0,89.17,100,Major,232,10/4/2018
58,10/4/2018 15:45,64.25,39.21,0,85.34,100,Major,298,10/4/2018
59,10/4/2018 15:59,63.88,45.57,0,81.38,100,Major,298,10/4/2018
60,10/4/2018 16:15,62.48,38.01,0,85.41,100,Major,298,10/4/2018
61,10/4/2018 16:30,59.23,37.66,0,84.41,100,Major,298,10/4/2018
62,10/4/2018 16:44,75.22,51.85,0,82.33,100,Major,298,10/4/2018
63,10/4/2018 17:00,51.89,32.71,0,84.62,100,Major,232,10/4/2018
64,10/4/2018 17:15,67.97,46.07,0,82.82,100,Average,298,10/4/2018
65,10/4/2018 17:29,50.15,30.59,0.02,85.35,100,Average,232,10/4/2018
66,10/4/2018 17:45,29.68,1.59,1.52,99.85,99.88,Average,166,10/4/2018
67,10/4/2018 18:00,51.56,25.63,0.18,89.53,100,Average,232,10/4/2018
68,10/4/2018 18:14,48.65,36.43,0,80.05,100,Average,232,10/4/2018
69,10/4/2018 18:30,50.38,40.76,0,77.77,100,Average,232,10/4/2018
70,10/4/2018 18:59,53.15,32.69,0,85.17,100,Average,232,10/4/2018
71,10/4/2018 19:15,75.03,54.51,0,80.92,100,Average,298,10/4/2018
72,10/4/2018 19:30,64.61,37.6,0,86.4,100,Average,298,10/4/2018
73,10/4/2018 19:44,61.78,39.12,0,84.53,100,Average,298,10/4/2018
74,10/4/2018 20:00,66.94,38.11,0,86.9,100,Average,298,10/4/2018
75,10/4/2018 20:15,56.89,33.63,0,86.1,100,Average,298,10/4/2018
76,10/4/2018 20:29,67.92,40.97,0,85.62,100,Average,298,10/4/2018
77,10/4/2018 20:45,53.18,30.89,0,86.45,100,Average,232,10/4/2018
78,10/4/2018 21:00,24.76,5.87,4.8,97.3,98.18,Average,166,10/4/2018
79,10/4/2018 21:14,10.81,0.52,12.51,99.89,65.66,Average,107,10/4/2018
80,10/4/2018 21:30,3.86,0,17.06,100,22.24,Average,92,10/4/2018
81,10/4/2018 21:45,3.74,0,17.13,100,21.56,Average,105,10/4/2018
82,10/4/2018 21:59,3.76,0,16.54,100,21.9,Average,94,10/4/2018
83,10/4/2018 22:15,3.4,5.88,0.05,50.35,100,Average,104,10/4/2018
84,10/4/2018 22:30,3.56,7.02,0,44.53,100,Average,94,10/4/2018
85,10/4/2018 22:44,3.47,6.69,0,45.89,100,Average,95,10/4/2018
86,10/4/2018 23:00,3.45,6.22,0,48.87,100,Average,95,10/4/2018
87,10/4/2018 23:15,3.39,6.18,0,47.93,100,Low,91,10/4/2018
88,10/4/2018 23:29,3.35,6.63,0,45.89,100,Low,103,10/4/2018
89,10/4/2018 23:45,3.54,6.56,0,48.18,100,Low,105,10/4/2018
90,10/4/2018 0:00,4.46,7.15,0,52.88,100,Low,96,10/4/2018
0,10/5/2018 0:14,3.49,6.36,0,48.97,100,Low,104,10/5/2018
1,10/5/2018 0:30,3.44,6.89,0,45.23,100,Low,100,10/5/2018
2,10/5/2018 0:45,3.45,6.48,0,46.68,100,Low,95,10/5/2018
3,10/5/2018 0:59,3.4,6.11,0,48.77,100,Low,98,10/5/2018
4,10/5/2018 1:15,3.39,6.48,0,46.68,100,Low,98,10/5/2018
5,10/5/2018 1:30,3.58,6.84,0,45.85,100,Low,100,10/5/2018
6,10/5/2018 1:44,3.41,6.26,0,48.38,100,Low,103,10/5/2018
7,10/5/2018 2:00,2.89,4.63,0,52.19,100,Low,103,10/5/2018
8,10/5/2018 2:15,2.77,4.63,0,51.25,100,Low,107,10/5/2018
9,10/5/2018 2:29,2.76,4.53,0,52.65,100,Low,99,10/5/2018
10,10/5/2018 2:45,2.75,4.63,0,52.06,100,Low,103,10/5/2018
11,10/5/2018 3:00,2.7,4.67,0,50.94,100,Low,102,10/5/2018
12,10/5/2018 3:14,2.85,4.69,0,52.42,100,Low,99,10/5/2018
13,10/5/2018 3:30,2.85,4.7,0,51.5,100,Low,98,10/5/2018
14,10/5/2018 3:45,2.85,4.77,0,50.6,100,Low,94,10/5/2018
15,10/5/2018 3:59,2.88,4.76,0,51.33,100,Low,109,10/5/2018
16,10/5/2018 4:15,3.31,6.5,0,45.91,100,Low,98,10/5/2018
17,10/5/2018 4:30,3.33,6.42,0,46.63,100,Low,108,10/5/2018
18,10/5/2018 4:44,2.87,4.68,0,51.9,100,Low,93,10/5/2018
19,10/5/2018 5:00,2.8,4.59,0,51.52,100,Low,108,10/5/2018
20,10/5/2018 5:15,2.79,4.79,0,51,100,Low,91,10/5/2018
21,10/5/2018 5:29,2.83,4.91,0,50.14,100,Low,104,10/5/2018
22,10/5/2018 5:45,3.34,6.52,0,46.02,100,Low,96,10/5/2018
23,10/5/2018 6:00,3.01,5.67,0,47.15,100,Low,101,10/5/2018
24,10/5/2018 6:14,2.89,4.88,0,50.17,100,Low,93,10/5/2018
25,10/5/2018 6:30,2.78,4.69,0,50.95,100,Low,109,10/5/2018
26,10/5/2018 6:45,2.67,4.75,0,49.99,100,Low,100,10/5/2018
27,10/5/2018 6:59,2.8,4.8,0,50.59,100,Low,94,10/5/2018
28,10/5/2018 7:15,2.93,5.12,0,49.62,100,Low,96,10/5/2018
29,10/5/2018 7:30,3.03,5.3,0,49.2,100,Low,95,10/5/2018
30,10/5/2018 7:44,3.19,5.21,0,51.91,100,Low,103,10/5/2018
31,10/5/2018 8:00,3.16,5.31,0,51.4,100,Low,106,10/5/2018
32,10/5/2018 8:15,29.86,26.91,0,74.25,100,Low,166,10/5/2018
33,10/5/2018 8:29,46.89,44.61,0,72.47,100,Low,232,10/5/2018
34,10/5/2018 8:45,50.93,40.38,0,78.34,100,Low,232,10/5/2018
35,10/5/2018 9:00,55.92,25.4,0,91.07,100,Low,298,10/5/2018
36,10/5/2018 9:14,51,23.12,0,91.09,100,Average,232,10/5/2018
37,10/5/2018 9:30,56.22,28.59,0,89.14,100,Average,298,10/5/2018
38,10/5/2018 9:45,54.67,27.33,0,89.47,100,Average,298,10/5/2018
39,10/5/2018 9:59,56.45,28.15,0,89.5,100,Average,298,10/5/2018
40,10/5/2018 10:15,51.79,25.27,0,89.89,100,Major,232,10/5/2018
41,10/5/2018 10:44,55.56,26.18,0,90.46,100,Major,298,10/5/2018
42,10/5/2018 11:15,57.3,25.73,0,91.21,100,Major,298,10/5/2018
43,10/5/2018 11:29,51.46,24.18,0,90.49,100,Major,232,10/5/2018
44,10/5/2018 11:45,59.53,30.56,0,88.95,100,Major,298,10/5/2018
45,10/5/2018 12:00,47.23,28.47,0.06,85.66,100,Major,232,10/5/2018
46,10/5/2018 12:14,4.78,0,18.11,100,25.37,Average,106,10/5/2018
47,10/5/2018 12:30,5.54,0,17.94,100,29.53,Average,103,10/5/2018
48,10/5/2018 12:45,5.24,0,17.04,100,29.06,Average,97,10/5/2018
49,10/5/2018 12:59,4.45,0,17.23,100,25.04,Average,108,10/5/2018
50,10/5/2018 13:15,33.86,15.37,4.99,91.06,98.93,Major,232,10/5/2018
51,10/5/2018 13:30,59.67,34.06,0,86.83,100,Major,298,10/5/2018
52,10/5/2018 13:44,54.83,28.2,0,88.94,100,Major,298,10/5/2018
53,10/5/2018 14:00,54.16,28.62,0,88.43,100,Major,232,10/5/2018
54,10/5/2018 14:15,53.41,25.7,0,90.1,100,Major,232,10/5/2018
55,10/5/2018 14:29,56.22,30.37,0,87.99,100,Major,298,10/5/2018
56,10/5/2018 14:45,56.21,28.65,0,89.07,100,Major,298,10/5/2018
57,10/5/2018 15:00,41.96,22.05,0,88.56,100,Major,232,10/5/2018
58,10/5/2018 15:14,43.29,29.07,0,83.01,100,Major,232,10/5/2018
59,10/5/2018 15:30,44.89,26.42,0,86.16,100,Major,232,10/5/2018
60,10/5/2018 15:45,50.25,22.39,0,91.33,100,Major,232,10/5/2018
61,10/5/2018 16:15,50.46,22.11,0,91.58,100,Major,232,10/5/2018
62,10/5/2018 16:30,48.49,21.11,0,91.68,100,Major,232,10/5/2018
63,10/5/2018 16:44,45.99,19.98,0,91.74,100,Major,232,10/5/2018
64,10/5/2018 17:00,47.01,23.39,0,89.51,100,Major,232,10/5/2018
65,10/5/2018 17:29,41.87,18.01,0,91.88,100,Average,232,10/5/2018
66,10/5/2018 17:45,32.11,1.59,0.72,99.9,99.98,Average,166,10/5/2018
67,10/5/2018 18:00,30.62,7.17,0.41,97.37,99.99,Average,166,10/5/2018
68,10/5/2018 18:14,39.75,27.78,0,81.94,100,Average,232,10/5/2018
69,10/5/2018 18:30,42.21,34.95,0,76.99,100,Average,232,10/5/2018
70,10/5/2018 18:45,47.46,23.94,0,89.3,100,Average,232,10/5/2018
71,10/5/2018 18:59,50.33,27.13,0,87.99,100,Average,232,10/5/2018
73,10/5/2018 19:44,49.5,28.86,0,86.41,100,Average,232,10/5/2018
74,10/5/2018 20:00,50.56,34.88,0,82.31,100,Average,232,10/5/2018
75,10/5/2018 20:15,54.26,34.37,0,84.52,100,Average,232,10/5/2018
76,10/5/2018 20:29,58.92,39.54,0,83.03,100,Average,298,10/5/2018
77,10/5/2018 20:45,55.08,37.72,0,82.49,100,Average,298,10/5/2018
78,10/5/2018 21:00,30.9,13.26,4.25,91.89,99.08,Average,166,10/5/2018
79,10/5/2018 21:14,5.01,0,16.02,100,29.81,Average,107,10/5/2018
80,10/5/2018 21:30,3.75,0,15.69,100,23.63,Average,100,10/5/2018
81,10/5/2018 21:45,3.87,0,16.28,100,23.04,Average,101,10/5/2018
82,10/5/2018 21:59,3.84,0.05,15.49,99.98,24.36,Average,98,10/5/2018
83,10/5/2018 22:15,3.6,6.33,0.03,48.97,100,Average,96,10/5/2018
84,10/5/2018 22:30,3.52,6.36,0,48.45,100,Average,99,10/5/2018
85,10/5/2018 22:44,3.54,7.05,0,45.43,100,Average,91,10/5/2018
86,10/5/2018 23:00,3.54,7.03,0,44.92,100,Average,101,10/5/2018
87,10/5/2018 23:15,3.48,6.27,0,47.94,100,Low,97,10/5/2018
88,10/5/2018 23:29,3.4,6.31,0,48.14,100,Low,101,10/5/2018
89,10/5/2018 23:45,3.46,6.88,0,44.5,100,Low,94,10/5/2018
90,10/5/2018 0:00,3.37,6.79,0,44.93,100,Low,100,10/5/2018
0,10/6/2018 0:14,3.38,6.15,0,48.54,100,Low,108,10/6/2018
1,10/6/2018 0:30,3.41,6.44,0,46.91,100,Low,91,10/6/2018
2,10/6/2018 0:45,3.32,6.64,0,44.17,100,Low,108,10/6/2018
3,10/6/2018 0:59,2.84,6.17,0,42.34,100,Low,100,10/6/2018
4,10/6/2018 1:15,2.77,5.94,0,43.12,100,Low,105,10/6/2018
5,10/6/2018 1:30,3.03,6.44,0,42.94,100,Low,98,10/6/2018
6,10/6/2018 1:44,3.51,7.62,0,41.6,100,Low,96,10/6/2018
7,10/6/2018 2:00,3.11,6.54,0,42.32,100,Low,105,10/6/2018
8,10/6/2018 2:15,2.96,5.86,0,44.53,100,Low,96,10/6/2018
9,10/6/2018 2:29,2.86,6.07,0,43.29,100,Low,108,10/6/2018
10,10/6/2018 2:45,2.87,5.7,0,44.46,100,Low,100,10/6/2018
11,10/6/2018 3:00,2.81,5.82,0,43.79,100,Low,103,10/6/2018
12,10/6/2018 3:14,2.79,5.74,0,44.23,100,Low,100,10/6/2018
13,10/6/2018 3:30,3.01,5.94,0,45.79,100,Low,103,10/6/2018
14,10/6/2018 3:45,3.53,6.79,0,46.38,100,Low,97,10/6/2018
15,10/6/2018 3:59,3.49,6.56,0,46.71,100,Low,92,10/6/2018
16,10/6/2018 4:30,2.94,5.63,0,46.09,100,Low,102,10/6/2018
17,10/6/2018 5:00,2.87,5.76,0,45.23,100,Low,103,10/6/2018
18,10/6/2018 5:15,2.94,5.5,0,46.82,100,Low,91,10/6/2018
19,10/6/2018 5:29,2.89,5.64,0,45.9,100,Low,97,10/6/2018
20,10/6/2018 5:45,3.16,6.23,0,44.55,100,Low,100,10/6/2018
21,10/6/2018 6:00,3.21,6.62,0,44.41,100,Low,91,10/6/2018
22,10/6/2018 6:30,2.84,5.83,0,44.3,100,Low,101,10/6/2018
23,10/6/2018 6:45,2.86,5.83,0,44.77,100,Low,96,10/6/2018
24,10/6/2018 6:59,2.89,6.08,0,43.27,100,Low,108,10/6/2018
25,10/6/2018 7:15,2.87,5.75,0,44.73,100,Low,108,10/6/2018
26,10/6/2018 7:30,3.36,7.14,0,42.51,100,Low,92,10/6/2018
27,10/6/2018 7:44,3.62,7.45,0,43.11,100,Low,98,10/6/2018
28,10/6/2018 8:00,9.78,12.82,0,60.41,100,Low,108,10/6/2018
29,10/6/2018 8:15,37.42,39.49,0,68.84,100,Low,232,10/6/2018
30,10/6/2018 8:29,50.94,55.74,0,67.54,100,Low,232,10/6/2018
31,10/6/2018 8:45,48.36,49.63,0,69.79,100,Low,232,10/6/2018
32,10/6/2018 9:00,50.94,31.67,0,84.91,100,Low,232,10/6/2018
33,10/6/2018 9:14,64.37,45.3,0,81.81,100,Average,298,10/6/2018
34,10/6/2018 9:30,61.16,44.6,0,80.76,100,Average,298,10/6/2018
35,10/6/2018 9:45,41.62,22.29,0,88.2,100,Average,232,10/6/2018
36,10/6/2018 9:59,47.36,30.45,0,84.11,100,Average,232,10/6/2018
37,10/6/2018 10:15,45.63,23.81,0,88.66,100,Major,232,10/6/2018
38,10/6/2018 10:30,60.97,39.57,0,83.87,100,Major,298,10/6/2018
39,10/6/2018 10:44,52.15,34.53,0,83.36,100,Major,232,10/6/2018
40,10/6/2018 11:00,42.86,23.43,0,87.78,100,Major,232,10/6/2018
41,10/6/2018 11:15,41.61,23.58,0,87.01,100,Major,232,10/6/2018
42,10/6/2018 11:29,41.52,21.71,0,88.65,100,Major,232,10/6/2018
43,10/6/2018 11:45,45.11,26.95,0,85.84,100,Major,232,10/6/2018
44,10/6/2018 12:00,40.57,26.98,0.42,83.28,100,Major,232,10/6/2018
46,10/6/2018 12:30,24.11,0.78,1.94,99.93,99.67,Average,166,10/6/2018
47,10/6/2018 12:45,24.18,0.78,2.02,99.95,99.65,Average,166,10/6/2018
48,10/6/2018 12:59,24.25,0.76,2.1,99.94,99.64,Average,166,10/6/2018
49,10/6/2018 13:15,40.15,14.9,0.96,93.74,99.95,Major,232,10/6/2018
50,10/6/2018 13:30,75.83,47.67,0,84.67,100,Major,298,10/6/2018
51,10/6/2018 13:44,97.43,45.23,0,90.69,100,Major,364,10/6/2018
52,10/6/2018 14:00,105.09,47.64,0,91.09,100,Major,430,10/6/2018
53,10/6/2018 14:15,61.51,28.29,0,90.84,100,Major,298,10/6/2018
54,10/6/2018 14:29,112.05,50.53,0,91.17,100,Major,430,10/6/2018
55,10/6/2018 14:45,105.28,43.6,0,92.39,100,Major,430,10/6/2018
56,10/6/2018 15:00,108.35,53.7,0,89.59,100,Major,430,10/6/2018
57,10/6/2018 15:14,104.4,41.84,0,92.83,100,Major,430,10/6/2018
58,10/6/2018 15:30,99.15,46.79,0,90.44,100,Major,430,10/6/2018
59,10/6/2018 15:45,108.38,43.2,0,92.9,100,Major,430,10/6/2018
60,10/6/2018 15:59,78.41,42.36,0,87.97,100,Major,364,10/6/2018
61,10/6/2018 16:15,103.26,41.04,0,92.93,100,Major,430,10/6/2018
62,10/6/2018 16:30,102.92,49.15,0,90.24,100,Major,430,10/6/2018
63,10/6/2018 16:44,103.09,40.02,0,93.2,100,Major,430,10/6/2018
64,10/6/2018 17:00,84.62,33.61,0,92.93,100,Major,364,10/6/2018
65,10/6/2018 17:15,34.99,11.59,0.12,94.9,100,Average,232,10/6/2018
66,10/6/2018 17:29,26.46,1.38,0.93,99.87,99.95,Average,166,10/6/2018
67,10/6/2018 17:45,26.5,1.2,1.38,99.91,99.85,Average,166,10/6/2018
68,10/6/2018 18:14,36.69,20.8,0,87.02,100,Average,232,10/6/2018
69,10/6/2018 18:30,64.51,42.44,0,83.54,100,Average,298,10/6/2018
70,10/6/2018 18:45,40.46,14.53,0,94.12,100,Average,232,10/6/2018
71,10/6/2018 19:15,49.81,25.53,0,88.99,100,Average,232,10/6/2018
72,10/6/2018 19:30,36.75,11.16,0,95.68,100,Average,232,10/6/2018
73,10/6/2018 19:44,36.88,11.01,0,95.79,100,Average,232,10/6/2018
74,10/6/2018 20:00,49.94,24.71,0,89.65,100,Average,232,10/6/2018
75,10/6/2018 20:15,53.13,28.41,0,88.18,100,Average,232,10/6/2018
76,10/6/2018 20:29,35.78,10.44,0,95.98,100,Average,232,10/6/2018
77,10/6/2018 20:45,25.67,7.44,5.14,96.08,98.07,Average,166,10/6/2018
78,10/6/2018 21:00,6.64,0,15.22,100,40.07,Average,103,10/6/2018
79,10/6/2018 21:14,4.05,0,17.39,100,22.78,Average,93,10/6/2018
80,10/6/2018 21:30,3.49,0,17.8,100,19.22,Average,107,10/6/2018
81,10/6/2018 21:45,3.61,0,17.79,100,19.63,Average,92,10/6/2018
82,10/6/2018 21:59,3.41,0,16.96,100,19.99,Average,102,10/6/2018
83,10/6/2018 22:15,3.24,6.35,0.06,45.05,99.98,Average,98,10/6/2018
84,10/6/2018 22:30,3.18,6.92,0,41.69,100,Average,104,10/6/2018
85,10/6/2018 22:44,3.3,7.13,0,41.36,100,Average,94,10/6/2018
86,10/6/2018 23:00,3.25,6.77,0,43.16,100,Average,95,10/6/2018
87,10/6/2018 23:15,3.5,6.34,0,48.97,100,Low,102,10/6/2018
88,10/6/2018 23:29,4.31,6.23,0,56.36,100,Low,101,10/6/2018
89,10/6/2018 23:45,3.35,6.08,0,47.8,100,Low,106,10/6/2018
90,10/6/2018 0:00,3.24,6.15,0,45.77,100,Low,109,10/6/2018
0,10/7/2018 0:14,2.87,5.35,0,47.34,100,Low,104,10/7/2018
1,10/7/2018 0:30,2.54,4.59,0,49.3,100,Low,103,10/7/2018
2,10/7/2018 0:59,2.5,4.81,0,46.91,100,Low,91,10/7/2018
3,10/7/2018 1:15,2.45,4.64,0,47.73,100,Low,101,10/7/2018
4,10/7/2018 1:30,2.61,4.64,0,48.3,100,Low,93,10/7/2018
5,10/7/2018 1:44,2.58,4.61,0,48.55,100,Low,91,10/7/2018
6,10/7/2018 2:00,2.6,4.62,0,48.55,100,Low,103,10/7/2018
7,10/7/2018 2:15,2.51,4.73,0,47.12,100,Low,109,10/7/2018
8,10/7/2018 2:29,2.54,4.51,0,49.44,100,Low,102,10/7/2018
9,10/7/2018 2:45,2.49,4.62,0,48.57,100,Low,94,10/7/2018
10,10/7/2018 3:14,2.61,4.45,0,50.23,100,Low,105,10/7/2018
11,10/7/2018 3:30,2.68,5.09,0,46.92,100,Low,96,10/7/2018
12,10/7/2018 3:45,3.03,5.86,0,46.22,100,Low,100,10/7/2018
13,10/7/2018 3:59,2.78,5.19,0,46.75,100,Low,106,10/7/2018
14,10/7/2018 4:15,3.23,6.15,0,45.77,100,Low,102,10/7/2018
15,10/7/2018 4:30,2.66,4.81,0,48.32,100,Low,98,10/7/2018
16,10/7/2018 4:44,2.63,4.59,0,49,100,Low,108,10/7/2018
17,10/7/2018 5:00,2.56,4.65,0,48.29,100,Low,103,10/7/2018
18,10/7/2018 5:15,2.66,4.64,0,48.74,100,Low,97,10/7/2018
19,10/7/2018 5:29,2.49,4.53,0,49.11,100,Low,96,10/7/2018
20,10/7/2018 5:45,2.58,4.63,0,47.74,100,Low,101,10/7/2018
21,10/7/2018 6:00,2.49,4.93,0,46.07,100,Low,99,10/7/2018
22,10/7/2018 6:14,2.57,4.83,0,46.93,100,Low,93,10/7/2018
23,10/7/2018 6:30,2.46,4.85,0,46.04,100,Low,102,10/7/2018
24,10/7/2018 6:45,2.97,6.31,0,42.89,100,Low,95,10/7/2018
25,10/7/2018 6:59,2.84,5.55,0,45.25,100,Low,101,10/7/2018
26,10/7/2018 7:15,2.53,4.87,0,45.44,100,Low,102,10/7/2018
27,10/7/2018 7:30,2.65,4.71,0,48.11,100,Low,93,10/7/2018
28,10/7/2018 7:44,2.55,4.81,0,46.32,100,Low,102,10/7/2018
29,10/7/2018 8:00,2.54,4.84,0,46.34,100,Low,101,10/7/2018
30,10/7/2018 8:15,2.47,4.62,0,47.98,100,Low,109,10/7/2018
31,10/7/2018 8:29,2.53,4.91,0,45.15,100,Low,105,10/7/2018
32,10/7/2018 8:45,2.62,2.11,2.31,77.38,74.76,Low,108,10/7/2018
33,10/7/2018 9:14,3.33,0,17.6,100,18.33,Low,108,10/7/2018
34,10/7/2018 9:30,3.15,0,16.57,100,18.81,Low,106,10/7/2018
35,10/7/2018 9:45,2.56,0,11.96,100,21.49,Low,101,10/7/2018
36,10/7/2018 9:59,2.64,0,11.87,100,21.61,Low,99,10/7/2018
37,10/7/2018 10:15,2.79,0,11.83,100,22.56,Low,101,10/7/2018
38,10/7/2018 10:30,2.97,0,14.89,100,19.85,Low,93,10/7/2018
39,10/7/2018 10:44,3.11,0,16.27,100,18.71,Low,101,10/7/2018
40,10/7/2018 11:00,2.69,0,12.03,100,21.37,Low,105,10/7/2018
41,10/7/2018 11:15,2.64,0,11.99,100,21.42,Low,101,10/7/2018
42,10/7/2018 11:29,2.64,0,11.83,100,21.92,Low,100,10/7/2018
43,10/7/2018 11:45,2.67,0,10.59,100,24.11,Low,93,10/7/2018
44,10/7/2018 12:00,2.63,0,6.32,100,39.18,Low,100,10/7/2018
45,10/7/2018 12:14,2.82,0,11.45,100,23.51,Low,101,10/7/2018
46,10/7/2018 12:30,2.71,0,11.46,100,23.26,Low,108,10/7/2018
47,10/7/2018 12:59,2.79,0,11.4,100,23.35,Low,92,10/7/2018
48,10/7/2018 13:15,2.66,0,11.7,100,22.48,Low,100,10/7/2018
49,10/7/2018 13:30,2.72,0,11.84,100,22.56,Low,105,10/7/2018
50,10/7/2018 13:44,2.7,0,11.77,100,22.05,Low,100,10/7/2018
51,10/7/2018 14:00,3,0,15.22,100,19.45,Low,107,10/7/2018
52,10/7/2018 14:15,3.12,0,15.6,100,19.69,Low,93,10/7/2018
53,10/7/2018 14:29,2.75,0,11.59,100,22.68,Low,97,10/7/2018
54,10/7/2018 14:45,2.68,0,11.69,100,22.51,Low,94,10/7/2018
55,10/7/2018 15:00,2.95,0,13.5,100,21.6,Low,96,10/7/2018
56,10/7/2018 15:14,3.36,0,17.84,100,18.84,Low,91,10/7/2018
57,10/7/2018 15:30,2.86,0,13.2,100,21.3,Low,108,10/7/2018
58,10/7/2018 15:45,2.64,0,11.79,100,22.04,Low,94,10/7/2018
59,10/7/2018 15:59,2.64,0,11.81,100,21.97,Low,109,10/7/2018
60,10/7/2018 16:15,2.67,0,11.94,100,21.75,Low,107,10/7/2018
61,10/7/2018 16:30,2.78,0,11.88,100,22.46,Low,92,10/7/2018
62,10/7/2018 16:44,2.73,0,12.04,100,21.61,Low,105,10/7/2018
63,10/7/2018 17:00,2.66,0,12.15,100,21.19,Low,105,10/7/2018
64,10/7/2018 17:15,2.91,0,13.63,100,20.39,Low,103,10/7/2018
65,10/7/2018 17:29,3.41,0,18.3,100,18.16,Low,102,10/7/2018
66,10/7/2018 17:45,2.79,0,13.72,100,20.05,Low,106,10/7/2018
67,10/7/2018 18:00,2.55,0,8.23,100,30.1,Low,94,10/7/2018
68,10/7/2018 18:14,2.53,0,4.85,100,47.02,Low,95,10/7/2018
69,10/7/2018 18:30,2.61,0,7.1,100,34.31,Low,99,10/7/2018
70,10/7/2018 18:45,3.16,0,11.49,100,26.62,Low,100,10/7/2018
71,10/7/2018 18:59,3.47,0,11.16,100,29.61,Low,109,10/7/2018
72,10/7/2018 19:15,3.47,0,11.18,100,29.3,Low,109,10/7/2018
73,10/7/2018 19:30,2.8,0,11.83,100,22.56,Low,104,10/7/2018
74,10/7/2018 19:44,2.77,0,11.75,100,23.52,Low,108,10/7/2018
75,10/7/2018 20:00,3.12,0,14.41,100,20.78,Low,95,10/7/2018
76,10/7/2018 20:15,3.53,0,17.8,100,19.22,Low,91,10/7/2018
77,10/7/2018 20:29,2.67,0,11.66,100,22.89,Low,107,10/7/2018
